subscription_event_id,company_id,event_type,plan_name,previous_plan_name,payment_date,subscription_start_date,sub_end_date,trial_end_date,billing_period,seat_count,monthly_recurring_revenue,invoice_amount,currency,payment_status,created_at
se_000216,co_0027,renewal,Medium,,2025-10-10,2025-10-10,,,monthly,207,750,750,GBP,paid,2025-10-10T16:39:00
se_000217,co_0027,renewal,Medium,,2025-11-25,2025-11-10,,,monthly,207,750,750,GBP,paid,2025-11-10T15:02:00
se_000218,co_0027,renewal,Medium,,2025-12-10,2025-12-10,,,monthly,207,750,750,GBP,paid,2025-12-10T09:09:00
se_000219,co_0027,renewal,Medium,,2026-01-10,2026-01-10,,,monthly,207,750,750,GBP,paid,2026-01-10T13:22:00
se_000220,co_0027,renewal,Medium,,2026-02-10,2026-02-10,,,monthly,207,750,750,GBP,paid,2026-02-10T15:08:00
se_000221,co_0027,renewal,Medium,,2026-03-10,2026-03-10,,,monthly,207,750,750,GBP,paid,2026-03-10T19:11:00
se_000222,co_0027,renewal,Medium,,2026-04-10,2026-04-10,,,monthly,207,750,750,GBP,paid,2026-04-10T10:50:00
se_000223,co_0027,renewal,Medium,,2026-05-10,2026-05-10,,,monthly,207,750,750,GBP,paid,2026-05-10T08:03:00
se_000224,co_0027,renewal,Medium,,2026-06-10,2026-06-10,,,monthly,207,750,750,GBP,paid,2026-06-10T09:05:00
se_000225,co_0028,trial_start,Medium,,,,,2025-05-22,monthly,150,0,0,GBP,not_applicable,2025-05-15T19:03:00
se_000226,co_0029,trial_start,Small,,,,,2026-04-22,monthly,84,0,0,GBP,not_applicable,2026-04-15T15:44:00
se_000227,co_0029,converted,Small,,2026-04-22,2026-04-22,,,monthly,84,200,200,GBP,paid,2026-04-22T15:40:00
se_000228,co_0029,renewal,Small,,2026-05-22,2026-05-22,,,monthly,84,200,200,GBP,paid,2026-05-22T16:37:00
se_000229,co_0029,renewal,Small,,2026-06-22,2026-06-22,,,monthly,84,200,200,GBP,paid,2026-06-22T15:35:00
se_000230,co_0030,trial_start,Medium,,,,,2025-01-04,annual,526,0,0,GBP,not_applicable,2024-12-28T10:56:00
se_000231,co_0030,converted,Medium,,2025-01-03,2025-01-03,,,annual,526,750,9000,GBP,paid,2025-01-03T17:24:00
se_000232,co_0030,renewal,Medium,,2026-01-03,2026-01-03,,,annual,526,750,9000,GBP,paid,2026-01-03T17:18:00
se_000233,co_0031,trial_start,Medium,,,,,2023-12-06,annual,178,0,0,GBP,not_applicable,2023-11-29T12:59:00
se_000234,co_0032,trial_start,Medium,,,,,2024-01-25,monthly,205,0,0,GBP,not_applicable,2024-01-18T19:17:00
se_000235,co_0033,trial_start,Small,,,,,2026-03-21,monthly,85,0,0,GBP,not_applicable,2026-03-14T08:10:00
se_000236,co_0033,converted,Small,,2026-03-21,2026-03-21,,,monthly,85,200,200,GBP,paid,2026-03-21T11:07:00
se_000237,co_0033,renewal,Small,,2026-04-21,2026-04-21,,,monthly,85,200,200,GBP,paid,2026-04-21T15:00:00
se_000238,co_0033,renewal,Small,,2026-05-21,2026-05-21,,,monthly,85,200,200,GBP,paid,2026-05-21T19:13:00
se_000239,co_0033,renewal,Small,,2026-06-21,2026-06-21,,,monthly,85,200,200,GBP,paid,2026-06-21T19:09:00
se_000240,co_0034,trial_start,Small,,,,,2024-07-02,monthly,45,0,0,GBP,not_applicable,2024-06-25T12:43:00
se_000241,co_0034,converted,Small,,2024-07-04,2024-07-04,,,monthly,45,200,200,GBP,paid,2024-07-04T16:32:00
se_000242,co_0034,renewal,Small,,2024-08-04,2024-08-04,,,monthly,45,200,200,GBP,paid,2024-08-04T10:56:00
se_000243,co_0034,renewal,Small,,2024-09-04,2024-09-04,,,monthly,45,200,200,GBP,paid,2024-09-04T08:10:00
se_000244,co_0034,renewal,Small,,2024-10-04,2024-10-04,,,monthly,45,200,200,GBP,paid,2024-10-04T08:10:00
se_000245,co_0034,renewal,Small,,,2024-11-04,,,monthly,45,200,200,GBP,paid,2024-11-04T19:51:00
se_000246,co_0034,renewal,Small,,2024-12-04,2024-12-04,,,monthly,45,200,200,GBP,paid,2024-12-04T09:06:00
se_000247,co_0034,payment_failed,Small,,2025-01-04,2025-01-04,,,monthly,45,200,200,GBP,failed,2025-01-04T10:09:00
se_000248,co_0034,renewal,Small,,2025-02-04,2025-02-04,,,monthly,45,200,200,GBP,paid,2025-02-04T11:07:00
se_000249,co_0034,renewal,Small,,2025-03-04,2025-03-04,,,monthly,45,200,200,GBP,paid,2025-03-04T10:57:00
se_000250,co_0034,renewal,Small,,2025-04-04,2025-04-04,,,monthly,45,200,200,GBP,paid,2025-04-04T16:07:00
se_000251,co_0034,renewal,Small,,2025-05-04,2025-05-04,,,monthly,45,200,200,GBP,paid,2025-05-04T11:27:00
se_000252,co_0034,renewal,Small,,2025-06-04,2025-06-04,,,monthly,45,200,200,GBP,paid,2025-06-04T17:57:00
se_000253,co_0034,renewal,small,,2025-07-04,2025-07-04,,,monthly,45,200,200,GBP,paid,2025-07-04T14:27:00
se_000254,co_0034,renewal,Small,,2025-08-04,2025-08-04,,,monthly,45,200,200,GBP,paid,2025-08-04T08:09:00
se_000255,co_0034,renewal,Small,,2025-09-04,2025-09-04,,,monthly,45,200,200,GBP,paid,2025-09-04T09:23:00
se_000256,co_0034,renewal,Small,,2025-10-04,2025-10-04,,,monthly,45,200,200,GBP,paid,2025-10-04T17:00:00
se_000257,co_0034,renewal,Small,,2025-11-04,2025-11-04,,,monthly,45,200,200,GBP,paid,2025-11-04T14:44:00
se_000258,co_0034,renewal,Small,,2025-12-04,2025-12-04,,,monthly,45,200,200,GBP,paid,2025-12-04T08:23:00
se_000259,co_0034,renewal,Small,,2026-01-04,2026-01-04,,,monthly,45,200,200,GBP,paid,2026-01-04T16:09:00
se_000260,co_0034,renewal,Small,,2026-02-04,2026-02-04,,,monthly,45,200,200,GBP,paid,2026-02-04T15:13:00
se_000261,co_0034,renewal,Small,,2026-03-04,2026-03-04,,,monthly,45,200,200,GBP,paid,2026-03-04T15:32:00
se_000262,co_0034,renewal,Small,,2026-04-04,2026-04-04,,,monthly,45,200,200,GBP,paid,2026-04-04T14:42:00
se_000263,co_0034,renewal,Small,,2026-05-04,2026-05-04,,,monthly,45,200,200,GBP,paid,2026-05-04T08:56:00
se_000264,co_0034,renewal,Small,,2026-06-04,2026-06-04,,,monthly,45,200,200,GBP,paid,2026-06-04T14:36:00
se_000265,co_0035,trial_start,Large,,,,,2025-10-15,annual,1078,0,0,GBP,not_applicable,2025-10-08T13:40:00
se_000266,co_0035,converted,Large,,2025-10-11,2025-10-11,,,annual,1078,1500,18000,GBP,paid,2025-10-11T19:03:00
se_000267,co_0036,trial_start,Medium,,,,,2024-04-20,annual,167,0,0,GBP,not_applicable,2024-04-13T08:28:00
se_000268,co_0036,converted,Medium,,2024-04-19,2024-04-19,,,annual,167,750,9000,GBP,paid,2024-04-19T13:39:00
se_000269,co_0036,renewal,Medium,,2025-04-19,2025-04-19,,,annual,167,750,9000,GBP,paid,2025-04-19T08:56:00
se_000270,co_0036,renewal,Medium,,2026-04-19,2026-04-19,,,annual,167,750,9000,GBP,paid,2026-04-19T14:10:00
se_000271,co_0037,trial_start,Small,,,,,2024-08-13,monthly,23,0,0,GBP,not_applicable,2024-08-06T14:48:00
se_000272,co_0038,trial_start,Medium,,,,,2023-11-03,annual,142,0,0,GBP,not_applicable,2023-10-27T19:14:00
se_000273,co_0038,converted,Medium,,2023-10-31,2023-10-31,,,annual,142,750,9000,GBP,paid,2023-10-31T13:52:00
se_000274,co_0038,renewal,Medium,,2024-10-31,2024-10-31,,,annual,142,750,9000,GBP,paid,2024-10-31T17:31:00
se_000275,co_0038,renewal,Medium,,2025-10-31,2025-10-31,,,annual,142,750,9000,GBP,paid,2025-10-31T14:05:00
se_000276,co_0039,trial_start,Small,,,,,2024-04-23,annual,34,0,0,GBP,not_applicable,2024-04-16T15:14:00
se_000277,co_0039,converted,Small,,2024-04-19,2024-04-19,,,annual,34,200,2400,GBP,paid,2024-04-19T11:46:00
se_000278,co_0039,renewal,Small,,2025-04-24,2025-04-19,,,annual,34,200,2400,GBP,paid,2025-04-19T11:23:00
se_000279,co_0039,renewal,Small,,2026-04-19,2026-04-19,,,annual,34,200,2400,GBP,paid,2026-04-19T11:21:00
se_000280,co_0040,trial_start,Small,,,,,2024-05-02,monthly,43,0,0,GBP,not_applicable,2024-04-25T10:26:00
se_000281,co_0040,converted,Small,,2024-05-05,2024-05-05,,,monthly,43,200,200,GBP,paid,2024-05-05T12:42:00
se_000282,co_0040,renewal,Small,,2024-06-05,2024-06-05,,,monthly,43,200,200,GBP,paid,2024-06-05T13:11:00
se_000283,co_0040,renewal,Small,,2024-07-10,2024-07-05,,,monthly,43,200,200,GBP,paid,2024-07-05T18:42:00
se_000284,co_0040,renewal,Small,,2024-08-05,2024-08-05,,,monthly,43,200,200,GBP,paid,2024-08-05T13:21:00
se_000285,co_0040,renewal,Small,,2024-09-05,2024-09-05,,,monthly,43,200,200,GBP,paid,2024-09-05T18:22:00
se_000286,co_0040,renewal,Small,,2024-10-05,2024-10-05,,,monthly,43,200,200,GBP,paid,2024-10-05T18:19:00
se_000287,co_0040,renewal,Small,,2024-11-05,2024-11-05,,,monthly,43,200,200,GBP,paid,2024-11-05T11:06:00
se_000288,co_0040,renewal,Small,,2024-12-05,2024-12-05,,,monthly,43,200,200,GBP,paid,2024-12-05T12:31:00
se_000289,co_0040,renewal,Small,,2025-01-05,2025-01-05,,,monthly,43,200,200,GBP,paid,2025-01-05T15:47:00
se_000290,co_0040,renewal,Small,,2025-02-05,2025-02-05,,,monthly,43,200,200,GBP,paid,2025-02-05T11:05:00
se_000291,co_0040,renewal,Small,,2025-03-05,2025-03-05,,,monthly,43,200,200,GBP,paid,2025-03-05T18:03:00
se_000292,co_0040,renewal,Small,,2025-04-05,2025-04-05,,,monthly,43,200,200,GBP,paid,2025-04-05T18:54:00
se_000293,co_0040,renewal,Small,,2025-05-05,2025-05-05,,,monthly,43,200,200,GBP,paid,2025-05-05T16:22:00
se_000294,co_0040,renewal,Small,,2025-06-05,2025-06-05,,,monthly,43,200,200,GBP,paid,2025-06-05T11:00:00
se_000295,co_0040,renewal,Small,,2025-07-05,2025-07-05,,,monthly,43,200,200,GBP,paid,2025-07-05T14:49:00
se_000296,co_0040,renewal,Small,,2025-08-05,2025-08-05,,,monthly,43,200,200,GBP,paid,2025-08-05T17:30:00
se_000297,co_0040,renewal,Small,,2025-09-05,2025-09-05,,,monthly,43,200,200,GBP,paid,2025-09-05T14:11:00
se_000298,co_0040,payment_failed,Small,,2025-10-05,2025-10-05,,,monthly,43,200,200,GBP,failed,2025-10-05T18:37:00
se_000299,co_0040,payment_recovered,Small,,2025-10-20,2025-10-20,,,monthly,43,200,200,GBP,paid,2025-10-20T15:13:00
se_000300,co_0040,renewal,Small,,2025-11-05,2025-11-05,,,monthly,43,200,200,GBP,paid,2025-11-05T16:21:00
se_000301,co_0040,renewal,Small,,2025-12-05,2025-12-05,,,monthly,43,200,200,GBP,paid,2025-12-05T16:53:00
se_000302,co_0040,renewal,Small,,2026-01-05,2026-01-05,,,monthly,43,200,200,GBP,paid,2026-01-05T16:43:00
se_000303,co_0040,renewal,Small,,2026-02-05,2026-02-05,,,monthly,43,200,200,GBP,paid,2026-02-05T11:16:00
se_000304,co_0040,renewal,Small,,2026-03-05,2026-03-05,,,monthly,43,200,200,GBP,paid,2026-03-05T18:42:00
se_000305,co_0040,renewal,Small,,2026-04-05,2026-04-05,,,monthly,43,200,200,GBP,paid,2026-04-05T16:01:00
se_000306,co_0040,renewal,Small,,2026-05-05,2026-05-05,,,monthly,43,200,200,GBP,paid,2026-05-05T16:45:00
se_000307,co_0040,renewal,Small,,2026-06-05,2026-06-05,,,monthly,43,200,200,GBP,paid,2026-06-05T10:41:00
se_000308,co_0041,trial_start,Medium,,,,,2025-12-09,annual,248,0,0,GBP,not_applicable,2025-12-02T17:27:00
se_000309,co_0041,converted,Medium,,2025-12-07,2025-12-07,,,annual,248,750,9000,GBP,paid,2025-12-07T13:42:00
se_000310,co_0042,trial_start,Medium,,,,,2024-01-19,monthly,202,0,0,GBP,not_applicable,2024-01-12T18:34:00
se_000311,co_0042,converted,Medium,,2024-01-21,2024-01-21,,,monthly,202,750,750,GBP,paid,2024-01-21T19:21:00
se_000312,co_0042,renewal,Medium,,2024-02-21,2024-02-21,,,monthly,202,750,750,GBP,paid,2024-02-21T15:31:00
se_000313,co_0042,renewal,Medium,,2024-03-21,2024-03-21,,,monthly,202,750,750,GBP,paid,2024-03-21T11:22:00
se_000314,co_0042,renewal,Medium,,2024-04-21,2024-04-21,,,monthly,202,750,750,GBP,paid,2024-04-21T12:35:00
se_000315,co_0042,renewal,Medium,,2024-05-21,2024-05-21,,,monthly,202,750,750,GBP,paid,2024-05-21T16:59:00
se_000316,co_0042,renewal,Medium,,2024-06-21,2024-06-21,,,monthly,202,750,750,GBP,paid,2024-06-21T16:12:00
se_000317,co_0042,renewal,Medium,,2024-07-21,2024-07-21,,,monthly,202,750,750,GBP,paid,2024-07-21T11:19:00
se_000318,co_0042,renewal,Medium,,2024-08-21,2024-08-21,,,monthly,202,750,750,GBP,paid,2024-08-21T12:22:00
se_000319,co_0042,renewal,Medium,,2024-09-21,2024-09-21,,,monthly,202,750,750,GBP,paid,2024-09-21T13:53:00
se_000320,co_0042,renewal,Medium,,2024-10-21,2024-10-21,,,monthly,202,750,750,GBP,paid,2024-10-21T11:13:00
se_000321,co_0042,renewal,Medium,,2024-11-21,2024-11-21,,,monthly,202,750,750,GBP,paid,2024-11-21T15:43:00
se_000322,co_0042,renewal,Medium,,2024-12-21,2024-12-21,,,monthly,202,750,750,GBP,paid,2024-12-21T14:36:00
se_000323,co_0042,renewal,Medium,,2025-01-21,2025-01-21,,,monthly,202,750,750,GBP,paid,2025-01-21T11:08:00
se_000324,co_0042,renewal,Medium,,2025-02-21,2025-02-21,,,monthly,202,750,750,GBP,paid,2025-02-21T16:34:00
se_000325,co_0042,renewal,Medium,,2025-03-21,2025-03-21,,,monthly,202,750,750,GBP,paid,2025-03-21T19:21:00
se_000326,co_0042,renewal,Medium,,2025-04-21,2025-04-21,,,monthly,202,750,750,GBP,paid,2025-04-21T13:38:00
se_000327,co_0042,renewal,Medium,,2025-05-21,2025-05-21,,,monthly,202,750,750,GBP,paid,2025-05-21T09:22:00
se_000328,co_0042,renewal,Medium,,2025-06-21,2025-06-21,,,monthly,202,750,750,GBP,paid,2025-06-21T12:23:00
se_000329,co_0042,payment_failed,Medium,,2025-07-21,2025-07-21,,,monthly,202,750,750,GBP,failed,2025-07-21T09:43:00
se_000330,co_0042,payment_recovered,Medium,,2025-08-06,2025-08-06,,,monthly,202,750,750,GBP,paid,2025-08-06T09:23:00
se_000331,co_0042,renewal,Medium,,,2025-08-21,,,monthly,202,750,750,GBP,paid,2025-08-21T14:00:00
se_000332,co_0042,renewal,Medium,,2025-10-11,2025-09-21,,,monthly,202,750,750,GBP,paid,2025-09-21T16:49:00
se_000333,co_0042,renewal,Medium,,2025-10-21,2025-10-21,,,monthly,202,750,750,GBP,paid,2025-10-21T18:48:00
se_000334,co_0042,renewal,Medium,,2025-11-21,2025-11-21,,,monthly,202,750,750,GBP,paid,2025-11-21T15:52:00
se_000335,co_0042,renewal,Medium,,2025-12-21,2025-12-21,,,monthly,202,750,750,GBP,paid,2025-12-21T13:24:00
se_000336,co_0042,renewal,Medium,,2026-01-21,2026-01-21,,,monthly,202,750,750,GBP,paid,2026-01-21T09:37:00
se_000337,co_0042,renewal,Medium,,2026-02-24,2026-02-21,,,monthly,202,750,750,GBP,paid,2026-02-21T09:10:00
se_000338,co_0042,renewal,Medium,,2026-03-21,2026-03-21,,,monthly,202,750,750,GBP,paid,2026-03-21T10:24:00
se_000339,co_0042,renewal,Medium,,2026-04-21,2026-04-21,,,monthly,202,750,750,GBP,paid,2026-04-21T10:44:00
se_000340,co_0042,renewal,Medium,,2026-05-21,2026-05-21,,,monthly,202,750,750,GBP,paid,2026-05-21T14:34:00
se_000341,co_0042,renewal,Medium,,2026-06-21,2026-06-21,,,monthly,202,750,750,GBP,paid,2026-06-21T15:25:00
se_000342,co_0043,trial_start,Medium,,,,,2025-09-27,annual,162,0,0,GBP,not_applicable,2025-09-20T09:45:00
se_000343,co_0043,converted,Medium,,2025-09-22,2025-09-22,,,annual,162,750,9000,GBP,paid,2025-09-22T11:56:00
se_000344,co_0044,trial_start,Small,,,,,2023-11-03,annual,121,0,0,GBP,not_applicable,2023-10-27T09:45:00
se_000345,co_0044,converted,Small,,2023-10-29,2023-10-29,,,annual,121,200,2400,GBP,paid,2023-10-29T08:38:00
se_000346,co_0044,delinquent_churn,Small,,,2024-07-25,2024-07-25,,annual,121,200,0,GBP,not_applicable,2024-07-25T12:04:00
se_000347,co_0045,trial_start,Small,,,,,2025-03-08,monthly,82,0,0,GBP,not_applicable,2025-03-01T10:29:00
se_000348,co_0045,converted,Small,,2025-03-06,2025-03-06,,,monthly,82,200,200,GBP,paid,2025-03-06T18:22:00
se_000349,co_0045,renewal,Small,,2025-04-06,2025-04-06,,,monthly,82,200,200,GBP,paid,2025-04-06T13:53:00
se_000350,co_0045,cancellation_scheduled,Small,,,2025-04-13,,,monthly,82,200,200,GBP,not_applicable,2025-04-13T16:49:00
se_000351,co_0045,voluntary_churn,Small,,,2025-05-05,2025-05-05,,monthly,82,200,0,GBP,not_applicable,2025-05-05T11:58:00
se_000352,co_0046,trial_start,Small,,,,,2023-10-24,annual,35,0,0,GBP,not_applicable,2023-10-17T14:12:00
se_000353,co_0046,converted,Small,,2023-10-22,2023-10-22,,,annual,35,200,2400,GBP,paid,2023-10-22T17:42:00
se_000354,co_0046,renewal,Small,,2024-10-22,2024-10-22,,,annual,35,200,2400,GBP,paid,2024-10-22T12:56:00
se_000355,co_0046,renewal,Small,,2025-10-22,2025-10-22,,,annual,35,200,2400,GBP,paid,2025-10-22T18:11:00
se_000356,co_0047,trial_start,Medium,,,,,2025-11-01,monthly,300,0,0,GBP,not_applicable,2025-10-25T18:06:00
se_000357,co_0048,trial_start,Medium,,,,,2025-06-03,annual,325,0,0,GBP,not_applicable,2025-05-27T08:11:00
se_000358,co_0049,trial_start,Medium,,,,,2025-11-14,monthly,584,0,0,GBP,not_applicable,2025-11-07T12:57:00
se_000359,co_0049,converted,Medium,,2025-11-15,2025-11-15,,,monthly,584,750,750,GBP,paid,2025-11-15T18:24:00
se_000360,co_0049,renewal,Medium,,2025-12-15,2025-12-15,,,monthly,584,750,750,GBP,paid,2025-12-15T13:21:00
se_000361,co_0049,renewal,Medium,,2026-01-15,2026-01-15,,,monthly,584,750,750,GBP,paid,2026-01-15T14:34:00
se_000362,co_0049,renewal,Medium,,,2026-02-15,,,monthly,584,750,750,GBP,paid,2026-02-15T15:14:00
se_000363,co_0049,renewal,Medium,,2026-03-15,2026-03-15,,,monthly,584,750,750,GBP,paid,2026-03-15T18:00:00
se_000364,co_0049,renewal,Medium,,2026-04-15,2026-04-15,,,monthly,584,750,750,GBP,paid,2026-04-15T08:33:00
se_000365,co_0049,renewal,Medium,,2026-05-15,2026-05-15,,,monthly,584,750,750,GBP,paid,2026-05-15T10:43:00
se_000366,co_0049,renewal,Medium,,2026-06-15,2026-06-15,,,monthly,584,750,750,GBP,paid,2026-06-15T19:06:00
se_000367,co_0050,trial_start,Small,,,,,2026-03-26,monthly,124,0,0,GBP,not_applicable,2026-03-19T16:58:00
se_000368,co_0050,converted,Small,,2026-03-23,2026-03-23,,,monthly,124,200,200,GBP,paid,2026-03-23T14:46:00
se_000369,co_0050,renewal,Small,,2026-04-23,2026-04-23,,,monthly,124,200,200,GBP,paid,2026-04-23T17:53:00
se_000370,co_0050,renewal,Small,,2026-06-12,2026-05-23,,,monthly,124,200,200,GBP,paid,2026-05-23T15:28:00
se_000371,co_0050,renewal,Small,,2026-06-23,2026-06-23,,,monthly,124,200,200,GBP,paid,2026-06-23T19:44:00
se_000372,co_0051,trial_start,Small,,,,,2024-02-07,annual,102,0,0,GBP,not_applicable,2024-01-31T18:48:00
se_000373,co_0051,converted,Small,,2024-02-03,2024-02-03,,,annual,102,200,2400,GBP,paid,2024-02-03T09:34:00
se_000374,co_0051,renewal,Small,,2025-02-03,2025-02-03,,,annual,102,200,2400,GBP,paid,2025-02-03T19:19:00
se_000375,co_0051,renewal,Small,,2026-02-03,2026-02-03,,,annual,102,200,2400,GBP,paid,2026-02-03T10:47:00
se_000376,co_0052,trial_start,Small,,,,,2026-06-06,annual,74,0,0,GBP,not_applicable,2026-05-30T14:12:00
se_000377,co_0052,converted,Small,,2026-06-07,2026-06-07,,,annual,74,200,2400,GBP,paid,2026-06-07T12:38:00
se_000378,co_0053,trial_start,Medium,,,,,2024-08-08,annual,379,0,0,GBP,not_applicable,2024-08-01T13:47:00
se_000379,co_0054,trial_start,Medium,,,,,2023-12-26,annual,308,0,0,GBP,not_applicable,2023-12-19T17:39:00
se_000380,co_0054,converted,Medium,,2023-12-24,2023-12-24,,,annual,308,750,9000,GBP,paid,2023-12-24T11:19:00
se_000381,co_0054,renewal,Medium,,2024-12-24,2024-12-24,,,annual,308,750,9000,GBP,paid,2024-12-24T17:43:00
se_000382,co_0054,renewal,Medium,,2025-12-24,2025-12-24,,,annual,308,750,9000,GBP,paid,2025-12-24T19:48:00
se_000383,co_0055,trial_start,Medium,,,,,2025-02-11,monthly,189,0,0,GBP,not_applicable,2025-02-04T10:57:00
se_000384,co_0055,converted,Medium,,2025-02-14,2025-02-14,,,monthly,189,750,750,GBP,paid,2025-02-14T15:19:00
se_000385,co_0055,renewal,Medium,,2025-03-14,2025-03-14,,,monthly,189,750,750,GBP,paid,2025-03-14T18:34:00
se_000386,co_0055,renewal,Medium,,2025-04-14,2025-04-14,,,monthly,189,750,750,GBP,paid,2025-04-14T15:06:00
se_000387,co_0055,renewal,Medium,,2025-05-14,2025-05-14,,,monthly,189,750,750,GBP,paid,2025-05-14T09:40:00
se_000388,co_0055,renewal,Medium,,2025-06-14,2025-06-14,,,monthly,189,750,750,GBP,paid,2025-06-14T17:46:00
se_000389,co_0055,renewal,Medium,,2025-07-14,2025-07-14,,,monthly,189,750,750,GBP,paid,2025-07-14T17:09:00
se_000390,co_0055,renewal,Medium,,2025-08-14,2025-08-14,,,monthly,189,750,750,GBP,paid,2025-08-14T12:43:00
se_000391,co_0055,renewal,Medium,,2025-09-14,2025-09-14,,,monthly,189,750,750,GBP,paid,2025-09-14T15:18:00
se_000392,co_0055,renewal,Medium,,2025-10-14,2025-10-14,,,monthly,189,750,750,GBP,paid,2025-10-14T13:28:00
se_000393,co_0055,renewal,Medium,,2025-11-14,2025-11-14,,,monthly,189,750,750,GBP,paid,2025-11-14T17:59:00
se_000394,co_0055,renewal,Medium,,2025-12-14,2025-12-14,,,monthly,189,750,750,GBP,paid,2025-12-14T16:34:00
se_000395,co_0055,renewal,Medium,,2026-01-14,2026-01-14,,,monthly,189,750,750,GBP,paid,2026-01-14T08:52:00
se_000396,co_0055,renewal,Medium,,2026-02-14,2026-02-14,,,monthly,189,750,750,GBP,paid,2026-02-14T13:10:00
se_000397,co_0055,renewal,Medium,,2026-03-14,2026-03-14,,,monthly,189,750,750,GBP,paid,2026-03-14T10:41:00
se_000398,co_0055,renewal,Medium,,2026-05-05,2026-04-14,,,monthly,189,750,750,GBP,paid,2026-04-14T17:48:00
se_000399,co_0055,renewal,Medium,,2026-05-14,2026-05-14,,,monthly,189,750,750,GBP,paid,2026-05-14T16:39:00
se_000400,co_0055,renewal,Medium,,2026-06-14,2026-06-14,,,monthly,189,750,750,GBP,paid,2026-06-14T09:32:00
se_000401,co_0056,trial_start,Small,,,,,2023-09-04,monthly,31,0,0,GBP,not_applicable,2023-08-28T16:34:00
se_000402,co_0057,trial_start,Small,,,,,2025-01-04,monthly,29,0,0,GBP,not_applicable,2024-12-28T16:21:00
se_000403,co_0058,trial_start,Medium,,,,,2025-09-07,annual,286,0,0,GBP,not_applicable,2025-08-31T13:42:00
se_000404,co_0059,trial_start,SMALL,,,,,2023-10-28,monthly,107,0,0,GBP,not_applicable,2023-10-21T10:05:00
se_000405,co_0059,converted,Small,,2023-10-26,2023-10-26,,,monthly,107,200,200,GBP,paid,2023-10-26T11:19:00
se_000406,co_0059,renewal,Small,,2023-11-26,2023-11-26,,,monthly,107,200,200,GBP,paid,2023-11-26T10:53:00
se_000407,co_0059,renewal,Small,,2023-12-26,2023-12-26,,,monthly,107,200,200,GBP,paid,2023-12-26T19:55:00
se_000408,co_0059,renewal,Small,,2024-01-26,2024-01-26,,,monthly,107,200,200,GBP,paid,2024-01-26T16:31:00
se_000409,co_0059,renewal,Small,,2024-02-26,2024-02-26,,,monthly,107,200,200,GBP,paid,2024-02-26T15:17:00
se_000410,co_0059,renewal,Small,,2024-04-14,2024-03-26,,,monthly,107,200,200,GBP,paid,2024-03-26T13:08:00
se_000411,co_0059,renewal,Small,,2024-04-26,2024-04-26,,,monthly,107,200,200,GBP,paid,2024-04-26T16:46:00
se_000412,co_0059,renewal,Small,,2024-05-26,2024-05-26,,,monthly,107,200,200,GBP,paid,2024-05-26T11:44:00
se_000413,co_0059,renewal,Small,,2024-06-26,2024-06-26,,,monthly,107,200,200,GBP,paid,2024-06-26T16:39:00
se_000414,co_0059,renewal,Small,,2024-07-26,2024-07-26,,,monthly,107,200,200,GBP,paid,2024-07-26T16:58:00
se_000415,co_0059,renewal,Small,,2024-08-26,2024-08-26,,,monthly,107,200,200,GBP,paid,2024-08-26T13:00:00
se_000416,co_0059,renewal,Small,,2024-09-26,2024-09-26,,,monthly,107,200,200,GBP,paid,2024-09-26T17:45:00
se_000417,co_0059,renewal,Small,,2024-10-26,2024-10-26,,,monthly,107,200,200,GBP,paid,2024-10-26T08:23:00
