usage_id,company_id,usage_datetime,credit_amount,usage_category,usage_subcategory,user_count_in_event,seat_count_at_time,academic_period,source_system,created_at
us_0000218,co_0009,2025-03-21T11:10:40,18.19,Cognitive,English,11,126,Spring 2025,app,2025-03-21T12:25:40
us_0000219,co_0009,2025-03-11T17:48:21,25.37,Cognitive,Exam Prep,9,117,Spring 2025,api,2025-03-11T18:36:21
us_0000220,co_0009,2025-03-19T08:01:34,1.82,Theoretical,Other,2,116,Spring 2025,app,2025-03-19T08:07:34
us_0000221,co_0009,2025-03-05T11:19:56,7.86,Technical,Maths,3,128,Spring 2025,app,2025-03-05T11:59:56
us_0000222,co_0009,2025-04-22T14:39:53,78.55,Cognitive,Exam Prep,40,132,Summer 2025,app,2025-04-22T14:50:53
us_0000223,co_0009,2025-04-20T11:18:43,12.5,Theoretical,Other,21,101,Summer 2025,app,2025-04-20T11:38:43
us_0000224,co_0009,2025-04-29T12:32:38,4.86,Technical,,2,112,Summer 2025,app,2025-04-29T13:00:38
us_0000225,co_0009,2025-04-25T09:21:38,8.78,Cognitive,Maths,8,130,Summer 2025,app,2025-04-25T09:24:38
us_0000226,co_0009,2025-04-14T13:43:43,3.73,Cognitive,English,2,124,Summer 2025,app,2025-04-14T14:02:43
us_0000227,co_0009,2025-04-22T10:23:11,6.38,Theoretical,Maths,4,116,Summer 2025,app,2025-04-22T11:42:11
us_0000228,co_0009,2025-05-25T09:37:41,25.74,Technical,Geography,17,125,Summer 2025,partner_lms,2025-05-25T10:20:41
us_0000229,co_0009,2025-05-21T14:49:50,22.51,Technical,English,14,128,Summer 2025,app,2025-05-21T15:41:50
us_0000230,co_0009,2025-05-26T09:48:14,1.75,Theoretical,Geography,2,133,Summer 2025,app,2025-05-26T10:30:14
us_0000231,co_0009,2025-05-07T15:33:45,2.2,Cognitive,Other,2,101,Summer 2025,app,2025-05-07T16:28:45
us_0000232,co_0009,2025-05-09T11:08:29,14.63,Theoretical,Languages,13,110,Summer 2025,app,2025-05-09T11:54:29
us_0000233,co_0009,2025-06-27T18:31:48,6.5,Cognitive,Languages,4,127,Summer 2025,app,2025-06-27T18:46:48
us_0000234,co_0009,2025-06-11T13:40:13,2.28,Theoretical,Maths,2,101,Summer 2025,app,2025-06-11T13:47:13
us_0000235,co_0009,2025-06-03T15:37:02,5.29,Cognitive,Science,2,120,Summer 2025,app,2025-06-03T15:52:02
us_0000236,co_0009,2025-06-08T12:44:24,10.56,Cognitive,Maths,7,117,Summer 2025,api,2025-06-08T14:03:24
us_0000237,co_0009,2025-06-11T15:41:12,8.72,Cognitive,Exam Prep,3,136,Summer 2025,app,2025-06-11T17:02:12
us_0000238,co_0009,2025-06-19T11:59:41,6.01,Cognitive,Maths,4,140,Summer 2025,app,2025-06-19T12:04:41
us_0000239,co_0009,2025-06-15T12:22:59,3.08,Theoretical,Study Skills,2,127,Summer 2025,app,2025-06-15T13:48:59
us_0000240,co_0009,2025-06-21T13:51:59,3.18,Theoretical,English,3,98,Summer 2025,api,2025-06-21T14:10:59
us_0000241,co_0009,2025-07-24T15:48:58,14.42,Technical,Science,6,123,Summer 2025,api,2025-07-24T15:51:58
us_0000242,co_0009,2025-07-03T07:42:30,2.87,Cognitive,Science,2,113,Summer 2025,app,2025-07-03T08:30:30
us_0000243,co_0009,2025-07-08T14:58:30,1.46,Technical,Maths,1,111,Summer 2025,partner_lms,2025-07-08T15:37:30
us_0000244,co_0009,2025-08-05T11:12:17,4.25,Theoretical,Maths,7,127,Summer holiday 2025,app,2025-08-05T12:19:17
us_0000245,co_0009,2025-08-02T18:22:37,23.22,Cognitive,History,12,109,Summer holiday 2025,app,2025-08-02T19:19:37
us_0000246,co_0009,2025-09-13T21:01:10,10.92,Cognitive,English,6,107,Autumn 2025,app,2025-09-13T21:09:10
us_0000247,co_0009,2025-09-09T09:19:50,12.27,Cognitive,Maths,18,122,Autumn 2025,app,2025-09-09T10:37:50
us_0000248,co_0009,2025-09-02T08:08:00,14.1,Theoretical,History,15,119,Autumn 2025,api,2025-09-02T08:32:00
us_0000249,co_0009,2025-09-15T12:06:34,14.86,Cognitive,Maths,8,130,Autumn 2025,app,2025-09-15T12:43:34
us_0000250,co_0009,2025-09-18T12:53:10,8.42,Cognitive,Exam Prep,7,118,Autumn 2025,app,2025-09-18T13:22:10
us_0000251,co_0009,2025-09-11T15:33:08,7.87,Theoretical,Other,7,110,Autumn 2025,api,2025-09-11T16:40:08
us_0000252,co_0009,2025-09-08T15:40:23,3.52,Theoretical,Other,3,101,Autumn 2025,app,2025-09-08T16:53:23
us_0000253,co_0009,2025-09-28T11:55:16,25.12,Cognitive,Science,14,121,Autumn 2025,app,2025-09-28T12:18:16
us_0000254,co_0009,2025-09-12T07:01:03,30.88,Cognitive,English,25,123,Autumn 2025,app,2025-09-12T08:09:03
us_0000255,co_0009,2025-10-13T10:23:24,6.24,Theoretical,Languages,6,113,Autumn 2025,app,2025-10-13T10:47:24
us_0000256,co_0009,2025-10-17T11:54:39,5.68,Technical,Science,3,111,Autumn 2025,app,2025-10-17T12:40:39
us_0000257,co_0009,2025-10-04T11:20:51,7.66,Cognitive,English,5,139,Autumn 2025,app,2025-10-04T11:42:51
us_0000258,co_0009,2025-10-01T14:46:27,11.86,Technical,Science,3,119,Autumn 2025,app,2025-10-01T15:31:27
us_0000259,co_0009,2025-10-22T10:26:00,12.25,Theoretical,Study Skills,14,106,Autumn 2025,api,2025-10-22T11:50:00
us_0000260,co_0009,2025-11-18T10:58:56,6.59,Technical,Exam Prep,2,102,Autumn 2025,legacy_import,2025-11-18T11:58:56
us_0000261,co_0009,2025-11-13T09:48:15,18.82,Cognitive,Geography,13,124,Autumn 2025,app,2025-11-13T10:25:15
us_0000262,co_0009,2025-11-09T18:28:37,6.72,Cognitive,Study Skills,3,121,Autumn 2025,api,2025-11-09T19:06:37
us_0000263,co_0009,2025-11-09T08:08:51,7.87,Theoretical,Other,12,123,Autumn 2025,app,2025-11-09T08:39:51
us_0000264,co_0009,2025-11-19T12:25:49,3.3,Cognitive,Study Skills,5,130,Autumn 2025,api,2025-11-19T12:54:49
us_0000265,co_0009,2025-11-07T14:44:47,22.44,Technical,Science,7,101,Autumn 2025,app,2025-11-07T16:14:47
us_0000266,co_0009,2025-11-02T14:59:04,13.14,Theoretical,Exam Prep,12,107,Autumn 2025,legacy_import,2025-11-02T15:17:04
us_0000267,co_0009,2025-11-06T19:31:02,11.5,Cognitive,Science,8,133,Autumn 2025,app,2025-11-06T19:36:02
us_0000268,co_0009,2025-12-07T09:09:57,6.99,Technical,English,4,116,Autumn 2025,partner_lms,2025-12-07T10:00:57
us_0000269,co_0009,2026-01-12T16:32:34,16.53,Cognitive,Exam Prep,9,109,Spring 2026,api,2026-01-12T16:39:34
us_0000270,co_0009,2026-01-02T08:00:41,1.23,Technical,Geography,1,128,Spring 2026,app,2026-01-02T09:02:41
us_0000271,co_0009,2026-01-23T16:52:25,4.84,Theoretical,Science,6,124,Spring 2026,api,2026-01-23T17:32:25
us_0000272,co_0009,2026-01-31T09:23:26,6.47,Cognitive,History,5,122,Spring 2026,app,2026-01-31T10:49:26
us_0000273,co_0009,2026-01-05T12:17:01,3.05,Technical,Exam Prep,1,105,Spring 2026,app,2026-01-05T13:41:01
us_0000274,co_0009,2026-01-21T13:41:04,9.58,Theoretical,Other,11,130,Spring 2026,api,2026-01-21T13:47:04
us_0000275,co_0009,2026-02-13T11:00:54,19.08,Cognitive,English,11,114,Spring 2026,app,2026-02-13T11:16:54
us_0000276,co_0009,2026-02-12T18:58:40,9.91,theoretical,History,7,137,Spring 2026,api,2026-02-12T19:51:40
us_0000277,co_0009,2026-02-16T16:40:07,23.8,Technical,Study Skills,8,124,Spring 2026,app,2026-02-16T16:52:07
us_0000278,co_0009,2026-02-12T17:25:23,4.17,Theoretical,Maths,5,130,Spring 2026,app,2026-02-12T17:50:23
us_0000279,co_0009,2026-02-12T14:00:50,6.46,Cognitive,Maths,4,136,Spring 2026,app,2026-02-12T14:58:50
us_0000280,co_0009,2026-02-20T09:03:22,5.53,Theoretical,History,7,137,Spring 2026,api,2026-02-20T10:25:22
us_0000281,co_0009,2026-02-11T14:44:08,2.12,Cognitive,Languages,1,130,Spring 2026,app,2026-02-11T15:39:08
us_0000282,co_0009,2026-02-09T08:01:42,2.84,Cognitive,Languages,3,136,Spring 2026,api,2026-02-09T08:08:42
us_0000283,co_0009,2026-02-18T14:36:56,7.95,Cognitive,History,4,108,Spring 2026,app,2026-02-18T15:50:56
us_0000284,co_0009,2026-02-25T17:27:25,12.02,Theoretical,Other,15,111,Spring 2026,app,2026-02-25T18:43:25
us_0000285,co_0009,2026-02-21T14:45:10,7.14,Cognitive,History,10,122,Spring 2026,app,2026-02-21T15:10:10
us_0000286,co_0009,2026-03-28T12:24:33,4.06,Technical,English,4,138,Spring 2026,app,2026-03-28T13:42:33
us_0000287,co_0009,2026-03-20T12:14:52,0.97,Cognitive,Maths,1,124,Spring 2026,app,2026-03-20T12:28:52
us_0000288,co_0009,2026-03-14T13:25:18,2.38,Cognitive,Maths,3,97,Spring 2026,app,2026-03-14T13:47:18
us_0000289,co_0009,2026-03-04T11:38:34,2.61,Cognitive,Exam Prep,2,121,Spring 2026,app,2026-03-04T12:36:34
us_0000290,co_0009,2026-03-24T14:16:40,9.61,Theoretical,Geography,7,108,Spring 2026,api,2026-03-24T14:52:40
us_0000291,co_0009,2026-04-22T10:53:46,3.2,Technical,English,3,127,Summer 2026,app,2026-04-22T11:20:46
us_0000292,co_0009,2026-04-12T14:01:14,25.67,Technical,Study Skills,9,127,Summer 2026,api,2026-04-12T14:29:14
us_0000293,co_0009,2026-04-11T19:22:11,4.49,Theoretical,Languages,3,132,Summer 2026,app,2026-04-11T19:30:11
us_0000294,co_0009,2026-04-27T13:35:29,10.94,Cognitive,English,7,110,Summer 2026,app,2026-04-27T14:50:29
us_0000295,co_0009,2026-04-26T13:15:15,14.99,Technical,Maths,7,104,Summer 2026,api,2026-04-26T14:37:15
us_0000296,co_0009,2026-04-16T14:14:15,10.98,Theoretical,Maths,8,125,Summer 2026,app,2026-04-16T15:00:15
us_0000297,co_0009,2026-04-20T21:33:16,3.24,Technical,Geography,1,131,Summer 2026,app,2026-04-20T22:58:16
us_0000298,co_0009,2026-04-01T11:27:01,14.41,Cognitive,English,7,130,Summer 2026,api,2026-04-01T11:27:01
us_0000299,co_0009,2026-04-28T09:05:05,7.69,Cognitive,English,4,97,Summer 2026,app,2026-04-28T10:00:05
us_0000300,co_0009,2026-05-18T15:32:38,22.3,cognitive,Science,8,117,Summer 2026,api,2026-05-18T15:51:38
us_0000301,co_0009,2026-05-20T14:04:17,17.78,Theoretical,English,19,110,Summer 2026,api,2026-05-20T14:54:17
us_0000302,co_0009,2026-05-18T16:51:44,11.56,Theoretical,Other,8,105,Summer 2026,app,2026-05-18T18:00:44
us_0000303,co_0009,2026-05-06T16:02:51,6.91,Cognitive,Maths,7,135,Summer 2026,app,2026-05-06T17:24:51
us_0000304,co_0009,2026-05-25T16:04:09,7.0,Theoretical,Other,10,138,Summer 2026,app,2026-05-25T16:53:09
us_0000305,co_0009,2026-05-09T14:00:11,0.69,Theoretical,English,1,118,Summer 2026,app,2026-05-09T14:56:11
us_0000306,co_0009,2026-06-23T15:53:39,8.15,Cognitive,English,4,133,Summer 2026,app,2026-06-23T17:05:39
us_0000307,co_0009,2026-06-01T11:00:20,4.52,Cognitive,English,2,116,Summer 2026,app,2026-06-01T12:26:20
us_0000308,co_0009,2026-06-13T10:26:05,10.25,Cognitive,English,5,135,Summer 2026,legacy_import,2026-06-13T10:33:05
us_0000309,co_0009,2026-06-02T17:27:44,11.8,Technical,Study Skills,4,132,Summer 2026,app,2026-06-02T18:19:44
us_0000310,co_0009,2026-06-08T15:24:00,27.38,Cognitive,English,22,101,Summer 2026,partner_lms,2026-06-08T15:34:00
us_0000311,co_0009,2026-06-02T16:05:49,3.82,Technical,History,2,127,Summer 2026,app,2026-06-02T16:43:49
us_0000312,co_0009,2026-06-09T11:01:12,15.67,Theoretical,Science,8,112,Summer 2026,api,2026-06-09T12:30:12
us_0000313,co_0009,2026-06-09T08:16:26,17.64,Cognitive,English,13,127,Summer 2026,app,2026-06-09T09:18:26
us_0000314,co_0010,2025-01-24T17:24:16,1.1,Cognitive,Study Skills,2,149,Spring 2025,partner_lms,2025-01-24T17:55:16
us_0000315,co_0010,2025-01-24T09:44:20,5.39,Cognitive,Maths,5,193,Spring 2025,app,2025-01-24T10:43:20
us_0000316,co_0010,2025-01-28T07:35:35,1.3,Theoretical,Study Skills,3,170,Spring 2025,app,2025-01-28T07:48:35
us_0000317,co_0010,2025-01-23T11:52:57,7.42,Technical,Science,5,181,Spring 2025,app,2025-01-23T12:24:57
us_0000318,co_0010,2025-01-28T15:58:50,3.16,Cognitive,English,3,197,Spring 2025,app,2025-01-28T16:09:50
us_0000319,co_0010,2025-01-26T13:45:19,1.73,Theoretical,Study Skills,4,157,Spring 2025,app,2025-01-26T14:06:19
us_0000320,co_0010,2025-01-22T10:46:42,1.98,Cognitive,Study Skills,2,172,Spring 2025,app,2025-01-22T12:10:42
us_0000321,co_0010,2025-01-23T13:17:24,5.29,Cognitive,Maths,7,181,Spring 2025,app,2025-01-23T13:25:24
us_0000322,co_0010,2025-01-24T00:02:23,3.21,Theoretical,Exam Prep,4,188,Spring 2025,app,2025-01-24T01:06:23
us_0000323,co_0010,2025-01-25T11:15:21,5.73,Cognitive,English,6,151,Spring 2025,app,2025-01-25T12:19:21
us_0000324,co_0010,2025-01-26T21:55:38,3.14,Theoretical,Exam Prep,6,158,Spring 2025,partner_lms,2025-01-26T23:10:38
us_0000325,co_0010,2025-01-24T22:58:55,1.03,Cognitive,Study Skills,2,150,Spring 2025,partner_lms,2025-01-24T23:50:55
us_0000326,co_0010,2025-01-23T03:26:25,2.61,Cognitive,Maths,4,199,Spring 2025,app,2025-01-23T03:52:25
us_0000327,co_0010,2025-01-23T20:09:52,1.01,Technical,Maths,1,178,Spring 2025,app,2025-01-23T20:49:52
us_0000328,co_0010,2025-01-24T00:54:50,4.5,Technical,Other,3,167,Spring 2025,app,2025-01-24T01:43:50
us_0000329,co_0010,2025-01-30T11:31:02,58.22,Technical,Exam Prep,30,167,Spring 2025,app,2025-01-30T12:32:02
us_0000330,co_0010,2025-02-08T09:32:42,48.85,Cognitive,Geography,31,180,Spring 2025,app,2025-02-08T10:08:42
us_0000331,co_0010,2025-02-13T15:06:50,12.38,Theoretical,,16,152,Spring 2025,api,2025-02-13T15:53:50
us_0000332,co_0010,2025-02-17T20:40:13,15.81,Cognitive,Maths,10,187,Spring 2025,partner_lms,2025-02-17T20:48:13
us_0000333,co_0010,2025-02-11T11:34:46,9.74,Technical,Maths,6,152,Spring 2025,app,2025-02-11T11:44:46
us_0000334,co_0010,2025-04-10T09:56:06,27.46,Cognitive,Exam Prep,14,171,Summer 2025,api,2025-04-10T10:16:06
us_0000335,co_0010,2025-04-13T13:51:44,11.79,Theoretical,English,9,183,Summer 2025,app,2025-04-13T14:44:44
us_0000336,co_0010,2025-04-14T18:14:44,15.25,Technical,,8,188,Summer 2025,app,2025-04-14T18:55:44
us_0000337,co_0010,2025-04-24T20:21:13,5.74,Cognitive,Maths,6,187,Summer 2025,partner_lms,2025-04-24T20:49:13
us_0000338,co_0010,2025-05-24T09:06:17,17.95,Technical,Science,7,181,Summer 2025,app,2025-05-24T10:04:17
us_0000339,co_0010,2025-05-05T19:23:28,5.77,Cognitive,Geography,8,167,Summer 2025,app,2025-05-05T20:11:28
us_0000340,co_0010,2025-05-08T14:21:55,16.65,Theoretical,Other,13,155,Summer 2025,app,2025-05-08T15:43:55
us_0000341,co_0010,2025-05-09T08:42:19,25.95,Cognitive,History,14,203,Summer 2025,app,2025-05-09T09:04:19
us_0000342,co_0010,2025-06-02T16:25:11,2.69,Theoretical,English,5,196,Summer 2025,api,2025-06-02T16:52:11
us_0000343,co_0010,2025-06-22T08:33:56,23.93,Theoretical,Maths,23,203,Summer 2025,api,2025-06-22T08:48:56
us_0000344,co_0010,2025-06-27T19:37:52,70.03,Technical,Languages,43,184,Summer 2025,api,2025-06-27T20:56:52
us_0000345,co_0010,2025-06-20T08:28:22,54.42,Cognitive,,24,166,Summer 2025,app,2025-06-20T09:12:22
us_0000346,co_0010,2025-06-04T21:58:50,9.68,Cognitive,Geography,6,212,Summer 2025,app,2025-06-04T22:15:50
us_0000347,co_0010,2025-06-08T14:38:53,15.36,Cognitive,Geography,7,210,Summer 2025,app,2025-06-08T15:33:53
us_0000348,co_0010,2025-06-09T09:51:11,23.64,Theoretical,Other,24,208,Summer 2025,api,2025-06-09T11:02:11
us_0000349,co_0010,2025-07-29T08:03:15,18.78,Cognitive,English,9,185,Summer 2025,app,2025-07-29T08:24:15
us_0000350,co_0010,2025-08-09T13:10:30,17.37,Technical,Geography,17,183,Summer holiday 2025,app,2025-08-09T13:12:30
us_0000351,co_0010,2025-09-11T08:39:47,16.17,Technical,Geography,5,196,Autumn 2025,app,2025-09-11T08:59:47
us_0000352,co_0010,2025-09-16T12:40:14,4.84,Theoretical,Maths,5,193,Autumn 2025,app,2025-09-16T12:59:14
us_0000353,co_0010,2025-09-09T08:39:08,8.65,Cognitive,Study Skills,11,199,Autumn 2025,app,2025-09-09T09:02:08
us_0000354,co_0010,2025-09-20T16:42:46,22.67,Technical,Maths,7,212,Autumn 2025,app,2025-09-20T17:41:46
us_0000355,co_0010,2025-10-13T11:05:03,27.64,Theoretical,History,27,173,Autumn 2025,app,2025-10-13T12:26:03
us_0000356,co_0010,2025-10-05T15:39:02,15.28,Cognitive,Languages,15,187,Autumn 2025,app,2025-10-05T16:32:02
us_0000357,co_0010,2025-10-06T17:18:13,13.68,Cognitive,Science,14,165,Autumn 2025,app,2025-10-06T17:30:13
us_0000358,co_0010,2025-10-10T14:14:02,23.75,Cognitive,Exam Prep,14,177,Autumn 2025,app,2025-10-10T15:34:02
us_0000359,co_0010,2025-11-05T16:20:03,1.59,Theoretical,History,3,176,Autumn 2025,app,2025-11-05T16:33:03
us_0000360,co_0010,2025-11-17T14:32:17,19.11,Cognitive,Geography,12,191,Autumn 2025,app,2025-11-17T15:46:17
us_0000361,co_0010,2025-11-16T08:34:55,22.08,Cognitive,History,13,200,Autumn 2025,api,2025-11-16T08:35:55
us_0000362,co_0010,2025-12-30T11:44:59,22.66,Cognitive,English,14,159,Autumn 2025,app,2025-12-30T13:09:59
us_0000363,co_0010,2025-12-26T21:19:43,2.85,Cognitive,History,3,175,Autumn 2025,app,2025-12-26T21:20:43
us_0000364,co_0010,2026-01-24T15:17:11,10.85,Cognitive,History,5,193,Spring 2026,app,2026-01-24T15:58:11
us_0000365,co_0010,2026-01-08T12:23:35,15.8,Cognitive,Study Skills,10,207,Spring 2026,legacy_import,2026-01-08T13:07:35
us_0000366,co_0010,2026-02-20T16:42:18,2.43,Theoretical,Geography,3,192,Spring 2026,api,2026-02-20T16:52:18
us_0000367,co_0010,2026-02-15T09:39:14,11.8,Cognitive,English,7,156,Spring 2026,app,2026-02-15T09:58:14
us_0000368,co_0010,2026-02-27T14:54:44,7.11,Cognitive,English,8,170,Spring 2026,app,2026-02-27T16:09:44
us_0000369,co_0010,2026-02-20T11:34:19,22.84,Technical,Other,16,178,Spring 2026,app,2026-02-20T11:39:19
us_0000370,co_0010,2026-03-19T19:05:22,5.16,Cognitive,English,7,206,Spring 2026,app,2026-03-19T20:22:22
us_0000371,co_0010,2026-03-18T11:54:54,13.24,Cognitive,English,7,174,Spring 2026,api,2026-03-18T12:55:54
us_0000372,co_0010,2026-03-01T20:57:13,24.81,Theoretical,Other,19,163,Spring 2026,app,2026-03-01T21:56:13
us_0000373,co_0010,2026-03-27T11:23:23,1.7,Theoretical,Geography,2,198,Spring 2026,app,2026-03-27T12:44:23
us_0000374,co_0010,2026-03-30T11:22:31,18.11,Theoretical,Study Skills,19,184,Spring 2026,app,2026-03-30T12:01:31
us_0000375,co_0010,2026-04-26T07:27:51,6.67,Cognitive,Languages,3,206,Summer 2026,api,2026-04-26T08:33:51
us_0000376,co_0010,2026-04-06T11:16:03,130.79,Cognitive,Exam Prep,59,158,Summer 2026,app,2026-04-06T12:18:03
us_0000377,co_0010,2026-05-02T15:41:16,24.42,Cognitive,Languages,19,197,Summer 2026,app,2026-05-02T16:29:16
us_0000378,co_0010,2026-05-30T17:07:13,6.83,Theoretical,Exam Prep,6,177,Summer 2026,app,2026-05-30T17:16:13
us_0000379,co_0010,2026-05-17T15:00:16,26.16,Theoretical,Maths,26,208,Summer 2026,app,2026-05-17T15:08:16
us_0000380,co_0010,2026-05-07T17:32:50,16.07,Technical,Maths,9,169,Summer 2026,app,2026-05-07T17:32:50
us_0000381,co_0010,2026-06-20T09:29:13,2.68,Technical,History,2,205,Summer 2026,app,2026-06-20T10:21:13
us_0000382,co_0010,2026-06-21T09:24:09,12.35,Cognitive,Geography,16,199,Summer 2026,api,2026-06-21T09:53:09
us_0000383,co_0010,2026-06-07T08:04:10,3.89,Cognitive,Exam Prep,2,177,Summer 2026,app,2026-06-07T08:39:10
us_0000384,co_0010,2026-06-07T08:54:14,20.12,Cognitive,Science,15,196,Summer 2026,app,2026-06-07T09:38:14
us_0000385,co_0010,2026-06-09T08:15:12,3.76,Theoretical,Geography,4,180,Summer 2026,app,2026-06-09T09:29:12
us_0000386,co_0010,2026-06-06T09:16:01,7.84,Theoretical,Other,9,206,Summer 2026,app,2026-06-06T10:08:01
us_0000387,co_0011,2026-05-13T08:17:27,0.5,Cognitive,English,1,15,Summer 2026,app,2026-05-13T09:02:27
us_0000388,co_0011,2026-05-13T18:53:45,1.68,Cognitive,Study Skills,2,14,Summer 2026,app,2026-05-13T20:05:45
us_0000389,co_0011,2026-05-18T15:33:42,0.5,Theoretical,Study Skills,1,14,Summer 2026,app,2026-05-18T16:03:42
us_0000390,co_0012,2025-06-30T13:08:08,3.01,Cognitive,Study Skills,3,50,Summer 2025,app,2025-06-30T13:59:08
us_0000391,co_0012,2025-06-25T16:46:56,0.91,Cognitive,Exam Prep,1,39,Summer 2025,app,2025-06-25T17:27:56
us_0000392,co_0012,2025-06-24T22:22:10,1.92,cognitive,Science,3,48,Summer 2025,app,2025-06-24T23:11:10
us_0000393,co_0012,2025-06-27T12:05:20,0.51,Theoretical,Study Skills,1,40,Summer 2025,app,2025-06-27T12:55:20
us_0000394,co_0012,2025-06-24T20:46:57,0.5,Theoretical,English,1,51,Summer 2025,app,2025-06-24T22:12:57
us_0000395,co_0012,2025-06-26T02:53:23,1.18,Theoretical,Maths,2,44,Summer 2025,app,2025-06-26T03:12:23
us_0000396,co_0012,2025-06-30T19:04:52,0.55,Cognitive,English,1,46,Summer 2025,app,2025-06-30T19:16:52
us_0000397,co_0012,2025-06-27T18:51:12,0.5,Cognitive,English,1,49,Summer 2025,app,2025-06-27T19:06:12
us_0000398,co_0012,2025-06-25T22:13:09,0.76,Cognitive,Exam Prep,1,44,Summer 2025,app,2025-06-25T22:37:09
us_0000399,co_0012,2025-06-29T06:08:30,0.9,Cognitive,,2,42,Summer 2025,partner_lms,2025-06-29T06:21:30
us_0000400,co_0012,2025-06-30T16:25:30,0.7,Cognitive,Maths,1,41,Summer 2025,app,2025-06-30T17:06:30
us_0000401,co_0012,2025-07-23T15:48:48,4.74,Cognitive,Science,2,51,Summer 2025,app,2025-07-23T16:18:48
us_0000402,co_0012,2025-10-21T15:29:17,1.85,Cognitive,English,2,48,Autumn 2025,partner_lms,2025-10-21T15:50:17
us_0000403,co_0012,2026-02-03T15:46:13,1.05,Technical,Languages,1,37,Spring 2026,app,2026-02-03T16:17:13
us_0000404,co_0012,2026-06-06T13:56:02,2.11,Theoretical,English,2,39,Summer 2026,app,2026-06-06T15:23:02
us_0000405,co_0014,2024-05-23T09:02:13,2.56,Cognitive,English,4,118,Summer 2024,app,2024-05-23T09:14:13
us_0000406,co_0014,2024-05-29T12:57:18,1.8,Technical,Maths,2,144,Summer 2024,app,2024-05-29T12:58:18
us_0000407,co_0014,2024-05-29T08:54:52,1.5,Technical,Maths,1,107,Summer 2024,partner_lms,2024-05-29T09:51:52
us_0000408,co_0014,2024-05-22T10:37:38,5.73,Technical,Science,4,132,Summer 2024,partner_lms,2024-05-22T10:59:38
us_0000409,co_0014,2024-05-23T19:29:56,4.24,Technical,Exam Prep,3,150,Summer 2024,app,2024-05-23T19:52:56
us_0000410,co_0014,2024-05-23T08:38:11,2.53,Technical,Maths,2,147,Summer 2024,app,2024-05-23T09:21:11
us_0000411,co_0014,2024-05-23T05:10:32,2.15,Cognitive,English,3,128,Summer 2024,api,2024-05-23T06:10:32
us_0000412,co_0014,2024-05-29T17:10:49,6.8,Cognitive,Science,3,128,Summer 2024,app,2024-05-29T18:22:49
us_0000413,co_0014,2024-06-08T17:33:42,16.92,Technical,Science,5,135,Summer 2024,app,2024-06-08T17:51:42
us_0000414,co_0014,2024-06-02T17:42:05,14.63,Technical,Study Skills,8,124,Summer 2024,app,2024-06-02T18:02:05
us_0000415,co_0014,2024-06-16T12:00:29,38.95,Cognitive,Maths,18,128,Summer 2024,app,2024-06-16T13:01:29
us_0000416,co_0014,2024-06-18T10:39:25,24.61,Technical,English,10,143,Summer 2024,app,2024-06-18T12:08:25
us_0000417,co_0014,2024-06-24T15:04:29,1.91,Technical,Science,1,120,Summer 2024,app,2024-06-24T16:14:29
us_0000418,co_0014,2024-08-15T12:02:06,4.66,Technical,Study Skills,2,133,Summer holiday 2024,partner_lms,2024-08-15T13:10:06
us_0000419,co_0014,2024-09-22T08:41:15,55.8,Technical,Science,16,120,Autumn 2024,app,2024-09-22T08:48:15
us_0000420,co_0014,2024-09-04T15:34:04,1.02,Theoretical,English,2,133,Autumn 2024,app,2024-09-04T16:14:04
us_0000421,co_0014,2024-10-18T16:09:36,36.23,Cognitive,Exam Prep,17,112,Autumn 2024,app,2024-10-18T16:46:36
