company_id,company_name,industry,region,trial_start_date,subscription_status,current_plan_name,current_seat_count,organisation_size_band,sales_channel,customer_success_owner,created_at,updated_at
co_0687,Cotswold College Trust,School,South East,2025-10-04,trial,Medium,165,101-500,direct_sales,,2025-10-05T18:05:00,2026-02-12T08:58:00
co_0688,Cardiff Community Library Trust,Library,East Midlands,2026-01-05,active,Medium,260,101-500,partner,Hannah Roberts,2025-12-27T10:02:00,2025-12-27T13:18:00
co_0689,Kingfisher Academy,School,Wales,2024-06-27,active,Medium,104,101-500,inbound,Ella Thompson,2024-06-28T08:37:00,2025-10-27T17:15:00
co_0690,Cardiff Higher Education Centre South,University,,2023-10-26,active,Medium,351,101-500,direct_sales,Ben Whitmore,2023-10-23T12:01:00,2025-06-20T11:50:00
co_0691,Northbridge Grammar School North Central,School,London,2025-02-04,active,Small,74,51-100,inbound,Charlotte Evans,2025-01-29T14:20:00,2026-04-14T13:31:00
co_0692,Greenwich College North,School,Wales,2023-11-11,active,Small,95,51-100,inbound,Hannah Roberts,2023-11-06T18:00:00,2025-11-18T17:11:00
co_0693,Manchester Further Education College North Central,Further Education,Northern Ireland,2026-03-05,trial,Medium,121,101-500,direct_sales,Hannah Roberts,2026-03-05T16:17:00,2026-03-14T13:49:00
co_0694,Rowan Learning Trust South,School,North West,2024-08-08,delinquent_churn,Small,92,51-100,direct_sales,Farah Malik,2024-08-09T09:17:00,2025-08-11T17:46:00
co_0695,Cedar Learning Trust Trust,School,London,2026-02-01,active,Large,823,501-1000,direct_sales,Imogen Davies,2026-01-30T10:49:00,2026-05-08T09:03:00
co_0696,Abbey Education Services,Private Education,North West,2025-01-29,active,Small,42,1-50,direct_sales,Jacob Turner,2025-01-26T12:45:00,2026-01-22T09:29:00
co_0697,Bristol Grammar School,School,East Midlands,2026-05-06,active,Small,52,51-100,self_serve,Amelia Clarke,2026-04-30T15:23:00,2026-06-24T12:20:00
co_0698,Bridgewater School Central,School,South West,2023-08-26,active,Medium,135,101-500,partner,George Bennett,2023-08-24T15:26:00,2025-05-28T18:08:00
co_0699,Riverside Learning Group South,Training Provider,London,2023-11-17,active,Small,92,51-100,self_serve,Farah Malik,2023-11-11T18:06:00,2025-11-04T09:12:00
co_0700,Riverside Learning Trust,School,South East,2025-07-16,active,Small,49,1-50,self_serve,Ella Thompson,2025-07-13T13:52:00,2025-11-27T12:47:00
co_0701,Rowan College Central Trust,School,London,2024-01-21,trial,Medium,130,101-500,inbound,Farah Malik,2024-01-18T15:12:00,2025-09-19T13:45:00
co_0702,Queensway Learning Group Trust,Private Education,London,2026-05-15,trial,Medium,158,101-500,self_serve,Farah Malik,2026-05-07T17:28:00,2026-06-13T15:06:00
co_0703,Greenwich College North Central,School,London,2025-11-15,active,Medium,288,101-500,public_sector_framework,Daniel Hughes,2025-11-14T12:46:00,2025-12-08T08:42:00
co_0704,Norwich Further Education College Central,Further Education,Yorkshire and the Humber,2024-06-08,trial,Medium,299,101-500,direct_sales,,2024-05-31T15:49:00,2025-11-10T10:49:00
co_0705,Tudor College,School,South West,2023-08-30,active,Medium,196,101-500,direct_sales,Farah Malik,2023-09-01T10:45:00,2026-05-13T13:21:00
co_0706,Norwich Knowledge Hub,Library,London,2025-01-25,active,Medium,280,101-500,direct_sales,Daniel Hughes,2025-01-25T18:44:00,2025-08-14T11:37:00
co_0707,Reading Knowledge Hub North,Library,,2024-06-07,active,Medium,111,101-500,partner,Farah Malik,2024-06-06T11:59:00,2025-09-12T08:05:00
co_0708,Ashford Education Services North,Private Education,Yorkshire and the Humber,2023-08-02,trial,Medium,274,101-500,partner,Imogen Davies,2023-07-25T16:31:00,2025-10-05T10:52:00
co_0709,Bristol Grammar School South,School,North West,2024-07-27,trial,Small,66,51-100,direct_sales,Ella Thompson,2024-07-28T10:44:00,2026-04-02T17:19:00
co_0710,Birmingham Further Education College South,Further Education,West Midlands,2023-07-26,active,Medium,144,101-500,partner,Farah Malik,2023-07-16T17:45:00,2025-06-21T08:50:00
co_0711,Oxford Further Education College Trust Trust,Further Education,Ireland,2026-01-17,active,Medium,396,101-500,direct_sales,Daniel Hughes,2026-01-08T15:57:00,2026-01-19T17:51:00
co_0712,Lancaster Libraries Trust,Library,Yorkshire and the Humber,2023-12-15,active,Medium,330,101-500,self_serve,Imogen Davies,2023-12-10T08:41:00,2026-04-15T09:19:00
co_0713,Kingfisher Skills Centre Central,Private Education,London,2023-11-11,trial,Medium,149,101-500,self_serve,,2023-11-04T10:26:00,2026-04-03T13:23:00
co_0714,Camden College North,School,Ireland,2025-11-15,active,Medium,106,101-500,direct_sales,Hannah Roberts,2025-11-11T15:16:00,2026-05-26T10:23:00
co_0715,Riverside School Central,School,East of England,2023-11-07,trial,Small,61,51-100,direct_sales,Ben Whitmore,2023-11-03T12:25:00,2026-04-11T16:34:00
co_0716,Kingfisher Learning Trust Trust,School,West Midlands,2025-05-07,active,Medium,136,101-500,self_serve,,2025-04-29T15:30:00,2026-01-21T11:43:00
co_0717,Reading Higher Education Centre North,University,South East,2025-07-21,active,Large,520,501-1000,inbound,George Bennett,2025-07-18T12:04:00,2025-09-07T18:10:00
co_0718,Oxford Further Education College North North,Further Education,South West,2023-12-24,active,Small ,82,51-100,direct_sales,Ben Whitmore,2023-12-18T16:22:00,2026-05-04T18:54:00
co_0719,Abbey Grammar School Central,School,West Midlands,2023-11-21,active,Medium,268,101-500,inbound,Imogen Davies,2023-11-20T08:32:00,2025-06-20T12:33:00
co_0720,Parkside Academy Trust,School,South West,2024-01-18,active,Small,70,51-100,partner,Ella Thompson,2024-01-12T18:26:00,2026-06-08T11:05:00
co_0721,Victoria Academy North,School,Scotland,2024-12-19,voluntary_churn,Small,88,51-100,self_serve,,2024-12-19T14:15:00,2025-09-29T15:49:00
co_0722,Swansea Libraries Central North,Library,South East,2023-11-29,paused,Medium,197,101-500,partner,Amelia Clarke,2023-11-27T13:19:00,2025-09-19T09:31:00
co_0723,Tudor College Central,School,West Midlands,2024-09-19,active,Medium,180,101-500,self_serve,Farah Malik,2024-09-14T14:30:00,2026-02-05T13:00:00
co_0724,Dales Learning Trust Trust,School,East of England,2026-03-27,trial,Medium,289,101-500,self_serve,Charlotte Evans,2026-03-22T18:34:00,2026-06-25T17:38:00
co_0725,Cambridge Libraries Central,Library,Yorkshire and the Humber,2024-03-16,voluntary_churn,Small,66,51-100,partner,George Bennett,2024-03-18T18:43:00,2025-07-11T18:08:00
co_0726,Hadley School Central Trust,School,North West,2024-10-17,trial,Small,99,51-100,direct_sales,Charlotte Evans,2024-10-13T18:52:00,2025-08-11T15:59:00
co_0727,York University North Central,University,North East,2025-08-20,active,Large,520,501-1000,self_serve,,2025-08-12T09:20:00,2026-05-12T17:43:00
co_0728,Tudor College South,School,North East,2024-06-07,trial,Large,526,501-1000,inbound,George Bennett,2024-06-04T15:05:00,2025-08-07T08:14:00
co_0729,Hastings Library Service,Library,London,2024-10-06,active,Medium,112,101-500,inbound,Amelia Clarke,2024-10-03T08:39:00,2025-12-05T18:58:00
co_0730,Stamford Learning Trust,School,North West,2024-06-10,active,Medium,123,101-500,direct_sales,Ella Thompson,2024-06-07T09:29:00,2026-06-12T17:07:00
co_0731,Beechwood Skills Centre Central North,Private Education,North West,2025-10-09,active,Small,88,51-100,partner,Farah Malik,2025-10-04T11:42:00,2026-01-24T11:24:00
co_0732,Lakeside Grammar School Trust,School,Northern Ireland,2023-09-06,active,Medium,114,101-500,inbound,Amelia Clarke,2023-08-28T13:29:00,2026-03-10T10:18:00
co_0733,Hastings Further Education College North North,Further Education,Scotland,2025-04-03,active,Medium,377,101-500,inbound,Amelia Clarke,2025-03-26T09:51:00,2026-01-14T09:50:00
co_0734,Riverside School Trust,School,London,2026-02-28,trial,Small,65,51-100,direct_sales,Daniel Hughes,2026-02-18T16:45:00,2026-05-11T10:06:00
co_0735,Queensway Academy South Trust,School,South West,2025-12-13,trial,Small,93,51-100,direct_sales,,2025-12-07T09:32:00,2026-05-15T12:06:00
co_0736,Harbour School Central North,School,Northern Ireland,2025-10-05,active,Small,61,51-100,inbound,Farah Malik,2025-10-07T10:36:00,2026-05-20T13:11:00
co_0737,Hadley Academy Central,School,Ireland,2024-03-03,active,Small,42,1-50,self_serve,,2024-03-02T13:03:00,2025-10-17T10:28:00
co_0738,Fairfield Academy South Trust,School,Northern Ireland,2025-12-01,trial,Small,96,51-100,direct_sales,Amelia Clarke,2025-11-28T11:58:00,2026-01-12T08:09:00
co_0739,Victoria Learning Group Central,Private Education,Wales,2023-12-30,active,Medium,200,101-500,partner,Imogen Davies,2023-12-23T15:01:00,2025-06-22T11:03:00
co_0740,Harbour Skills Centre Central,Training Provider,North West,2024-10-27,trial,Small,68,51-100,direct_sales,,2024-10-20T09:57:00,2025-12-11T16:40:00
co_0741,Reading Knowledge Hub Central,Library,Scotland,2024-03-16,active,Medium,203,101-500,partner,Charlotte Evans,2024-03-10T17:21:00,2025-12-27T12:02:00
co_0742,Oxford Further Education College South,Further Education,South East,2023-07-25,trial,Medium,220,101-500,self_serve,Hannah Roberts,2023-07-17T15:53:00,2026-03-09T09:31:00
co_0743,Bristol College,School,East of England,2026-01-29,active,Medium,222,101-500,self_serve,,2026-01-27T16:02:00,2026-05-30T08:52:00
co_0744,Birmingham Further Education College South Trust,Further Education,Scotland,2025-07-07,trial,Medium,193,101-500,self_serve,Ella Thompson,2025-07-01T18:18:00,2026-06-13T13:38:00
co_0745,Harbour Learning Trust South,School,East of England,2023-07-21,trial,Medium,133,101-500,partner,Farah Malik,2023-07-11T18:13:00,2025-09-14T14:59:00
co_0746,Eastgate School Trust Trust South,School,West Midlands,2025-06-02,trial,Medium,168,101-500,direct_sales,Hannah Roberts,2025-06-01T10:30:00,2025-10-29T18:34:00
co_0747,Maple Education Partnership Central,Other,Yorkshire and the Humber,2023-11-14,trial,Small,28,1-50,inbound,Hannah Roberts,2023-11-07T09:11:00,2026-05-31T13:33:00
co_0748,Kingfisher Learning Trust South,School,South East,2024-05-23,active,Medium,113,101-500,inbound,Farah Malik,2024-05-17T14:25:00,2025-08-09T11:42:00
co_0749,Eastgate College Trust South,School,East of England,2025-07-17,active,Medium,107,101-500,partner,Hannah Roberts,2025-07-11T16:01:00,2026-03-18T10:32:00
co_0750,Birmingham Further Education College South Central,Further Education,London,2024-02-28,active,Large,930,501-1000,direct_sales,Charlotte Evans,2024-02-20T14:52:00,2026-05-16T10:30:00
co_0751,Hillcrest Grammar School North,School,South East,2023-12-16,active,Medium,208,101-500,direct_sales,Imogen Davies,2023-12-17T11:55:00,2026-04-24T10:05:00
co_0752,Hastings Institute South,University,West Midlands,2023-07-28,active,Bespoke,1415,1001+,partner,Charlotte Evans,2023-07-21T18:23:00,2025-12-28T09:30:00
co_0753,Queensway Academy Central,School,North West,2025-06-18,active,Medium,200,101-500,direct_sales,Imogen Davies,2025-06-09T17:39:00,2025-11-26T16:57:00
co_0754,Camden College Central,School,Northern Ireland,2025-05-23,trial,Medium,188,101-500,partner,,2025-05-23T16:09:00,2025-08-28T15:20:00
co_0755,Rowan College South,School,Scotland,2024-08-24,active,Small,78,51-100,inbound,George Bennett,2024-08-18T11:25:00,2025-06-08T12:31:00
co_0756,Harbour College Trust,School,West Midlands,2024-11-03,active,Small,58,51-100,self_serve,Ella Thompson,2024-11-01T14:01:00,2025-07-09T08:58:00
co_0757,Lancaster Institute,University,North West,2026-04-23,trial,Medium,255,101-500,direct_sales,Jacob Turner,2026-04-25T14:11:00,2026-05-29T15:48:00
co_0758,Dales Learning Trust North North,School,Northern Ireland,2023-12-18,voluntary_churn,Small,61,51-100,self_serve,,2023-12-12T15:00:00,2025-09-10T18:44:00
co_0759,Reading Knowledge Hub North North,Library,Yorkshire and the Humber,2025-09-28,trial,Medium,125,101-500,self_serve,Ella Thompson,2025-09-22T08:58:00,2026-01-26T11:23:00
co_0760,Camden School Trust,School,East Midlands,2026-06-12,active,Small,59,51-100,direct_sales,Ben Whitmore,2026-06-02T08:31:00,2026-06-05T10:03:00
co_0761,Reading University Trust,University,London,2025-10-20,active,Medium,240,101-500,direct_sales,Amelia Clarke,2025-10-15T08:00:00,2026-06-14T11:58:00
co_0762,Belfast Community Library,Library,South West,2024-03-07,voluntary_churn,Small,60,51-100,inbound,Ben Whitmore,2024-03-04T16:17:00,2026-05-31T09:10:00
co_0763,Parkside Skills Centre South,Private Education,Yorkshire and the Humber,2025-05-20,trial,Small,23,1-50,direct_sales,Imogen Davies,2025-05-17T12:57:00,2025-05-26T14:38:00
co_0764,Manchester Further Education College Trust South,Further Education,West Midlands,2024-05-10,trial,Medium,149,101-500,direct_sales,Hannah Roberts,2024-05-10T17:50:00,2025-09-03T08:44:00
co_0765,Harbour Learning Group South,Training Provider,North East,2023-09-21,active,Small,74,51-100,direct_sales,Imogen Davies,2023-09-16T17:21:00,2025-05-30T12:19:00
co_0766,Stamford School,School,,2026-05-11,trial,Medium,137,101-500,direct_sales,George Bennett,2026-05-02T14:57:00,2026-06-01T17:01:00
co_0767,Rowan College North,School,Northern Ireland,2023-11-22,trial,Medium,131,101-500,direct_sales,Farah Malik,2023-11-19T08:42:00,2026-03-27T11:15:00
co_0768,Parkside Grammar School North,School,Ireland,2023-07-31,trial,Medium,190,101-500,self_serve,Imogen Davies,2023-08-01T12:37:00,2025-12-15T16:33:00
co_0769,Lakeside Education Partnership South,Other,North West,2024-07-11,active,Medium,214,101-500,self_serve,,2024-07-11T12:11:00,2025-12-28T18:44:00
co_0770,Hillcrest Education Partnership,Other,East of England,2024-03-10,trial,Small,50,1-50,public_sector_framework,Jacob Turner,2024-03-05T14:37:00,2025-06-04T09:14:00
co_0771,Edinburgh Libraries Trust Central,Library,North West,2026-04-13,trial,Large,550,501-1000,inbound,Farah Malik,2026-04-10T14:39:00,2026-04-30T12:04:00
co_0772,Riverside Learning Group North,Private Education,North East,2026-05-04,paused,Small,87,51-100,partner,Daniel Hughes,2026-04-28T09:06:00,2026-05-20T17:56:00
co_0773,Oaklands College South,School,East Midlands,2026-03-12,active,Medium,146,101-500,direct_sales,Charlotte Evans,2026-03-02T18:24:00,2026-03-14T15:14:00
co_0774,Ashford Education Partnership,Other,North West,2023-12-18,trial,Small,45,1-50,inbound,,2023-12-13T08:55:00,2026-01-06T14:11:00
co_0775,Fairfield Academy South Trust North,School,London,2023-09-13,active,Small,70,51-100,inbound,,2023-09-07T08:48:00,2026-05-01T15:33:00
co_0776,Cotswold Grammar School Trust,School,Ireland,2025-03-02,active,Medium,102,101-500,partner,Jacob Turner,2025-03-04T13:25:00,2026-05-17T10:42:00
co_0777,Greater Northshire Library Consortium,Library,West Midlands,2023-09-04,active,Bespoke,8200,1001+,direct_sales,Jacob Turner,2023-08-21T08:56:00,2025-12-01T13:09:00
co_0778,Queensway Grammar School South North,School,East of England,2025-02-16,active,Medium,113,101-500,direct_sales,Farah Malik,2025-02-11T18:39:00,2025-12-28T17:44:00
co_0779,York Further Education College South South,Further Education,Yorkshire and the Humber,2024-07-14,active,Small,97,51-100,inbound,Ben Whitmore,2024-07-05T14:30:00,2025-07-06T15:54:00
co_0780,Tudor Education Partnership,Other,North West,2025-02-23,trial,Small,100,51-100,self_serve,Ben Whitmore,2025-02-25T10:19:00,2025-06-10T12:13:00
co_0781,Leeds Community Library,Library,East of England,2023-09-21,active,Small,89,51-100,direct_sales,Jacob Turner,2023-09-18T15:23:00,2026-06-16T12:45:00
co_0782,Harbour Academy South,School,London,2024-12-30,trial,Medium,187,101-500,direct_sales,Amelia Clarke,2024-12-22T11:54:00,2026-04-16T15:31:00
co_0783,Chiltern Academy South,School,Yorkshire and the Humber,2026-06-16,active,Small,68,51-100,partner,Farah Malik,2026-06-06T10:43:00,2026-06-06T11:25:00
co_0784,Maple Education Partnership Central North,Other,East Midlands,2025-03-09,trial,Small,67,51-100,partner,Imogen Davies,2025-03-07T08:06:00,2025-10-30T12:52:00
co_0785,Maple Education Partnership Central Central,Other,Yorkshire and the Humber,2024-05-30,active,Small,40,1-50,self_serve,Charlotte Evans,2024-05-29T08:02:00,2025-07-13T08:52:00
co_0786,Cedar Grammar School Trust,School,East Midlands,2024-01-18,voluntary_churn,Small,71,51-100,direct_sales,Ella Thompson,2024-01-16T11:04:00,2026-05-06T12:22:00
co_0787,Rowan Academy North,School,South East,2024-07-20,active,Medium,218,101-500,direct_sales,Farah Malik,2024-07-18T10:15:00,2026-05-12T11:09:00
co_0788,Cambridge Higher Education Centre,University,Wales,2024-01-24,active,Large,534,501-1000,direct_sales,Daniel Hughes,2024-01-21T10:18:00,2025-11-28T14:05:00
co_0789,Oxford Further Education College Central,Further Education,North West,2024-04-12,active,Medium,261,101-500,inbound,Farah Malik,2024-04-13T11:50:00,2025-05-30T12:03:00
co_0790,Chiltern School,School,North West,2026-04-04,active,Medium,125,101-500,direct_sales,Ben Whitmore,2026-04-01T12:39:00,2026-05-09T14:57:00
co_0791,Rowan Education Services Central Central Central,Private Education,London,2026-04-08,active,Small,46,1-50,partner,George Bennett,2026-03-31T17:38:00,2026-06-25T16:44:00
co_0792,Meadowbrook Education Services,Training Provider,North West,2025-01-02,active,Medium,107,101-500,self_serve,,2025-01-03T11:56:00,2026-01-22T13:09:00
co_0793,Meadowbrook Skills Centre South,Training Provider,London,2025-04-07,active,Medium ,119,101-500,partner,George Bennett,2025-03-28T14:32:00,2026-01-18T09:23:00
co_0794,Fairfield Learning Group North,Training Provider,Scotland,2025-06-17,active,Medium,262,101-500,partner,George Bennett,2025-06-12T08:42:00,2026-04-27T15:44:00
co_0795,Greenwich Grammar School,School,South West,2025-04-17,active,Medium,156,101-500,direct_sales,George Bennett,2025-04-08T15:04:00,2026-02-19T08:20:00
co_0796,Camden Learning Group Trust South,Private Education,Northern Ireland,2025-10-12,active,Small,64,51-100,inbound,Jacob Turner,2025-10-14T15:41:00,2026-02-11T09:59:00
co_0797,Cardiff Higher Education Centre Trust,University,Wales,2024-06-29,voluntary_churn,Medium,281,101-500,public_sector_framework,Jacob Turner,2024-06-29T09:07:00,2026-04-16T18:35:00
co_0798,Maple College South,School,South West,2025-04-10,trial,Small,63,51-100,self_serve,Farah Malik,2025-04-11T13:21:00,2025-06-08T09:47:00
co_0799,York Library Service Trust,Library,North West,2024-08-17,active,Small,91,51-100,direct_sales,Amelia Clarke,2024-08-10T13:53:00,2026-01-10T16:10:00
co_0800,Oaklands Grammar School Central,School,South West,2025-09-30,active,Small,43,1-50,direct_sales,Amelia Clarke,2025-09-24T15:42:00,2026-06-24T18:23:00
co_0801,Oxford Further Education College South South,Further Education,South West,2023-08-22,active,Medium,193,101-500,public_sector_framework,Jacob Turner,2023-08-22T17:03:00,2025-12-26T18:42:00
co_0802,Ashford College North,School,South East,2024-04-20,voluntary_churn,Small,71,51-100,direct_sales,Amelia Clarke,2024-04-21T17:07:00,2025-09-22T12:40:00
co_0803,Cotswold Education Services South,Training Provider,North West,2023-08-03,active,Medium,136,101-500,direct_sales,Imogen Davies,2023-08-03T13:56:00,2025-08-05T17:46:00
co_0804,Camden Education Partnership Trust,Other,North West,2024-02-07,active,Small,22,1-50,inbound,Ben Whitmore,2024-02-02T14:12:00,2025-08-09T13:45:00
co_0805,Norwich Further Education College South Trust,Further Education,North East,2025-08-29,active,Large,718,501-1000,direct_sales,Ella Thompson,2025-08-19T18:09:00,2026-05-14T12:57:00
co_0806,Meadowbrook Grammar School Trust South,School,Scotland,2024-04-16,trial,Medium,181,101-500,partner,Ella Thompson,2024-04-13T15:16:00,2026-01-07T17:44:00
co_0807,Maple College North,School,West Midlands,2025-06-16,active,Small,21,1-50,inbound,Imogen Davies,2025-06-13T08:59:00,2025-09-19T18:53:00
co_0808,Beechwood Learning Trust North,School,West Midlands,2024-09-14,active,Small,60,51-100,partner,Ben Whitmore,2024-09-12T18:54:00,2025-10-14T08:42:00
co_0809,Belfast Further Education College North,Further Education,Scotland,2024-07-07,trial,Medium,169,101-500,self_serve,,2024-07-04T09:17:00,2026-05-07T10:09:00
co_0810,Dales College South,School,South West,2024-02-22,trial,Medium,211,101-500,self_serve,Ben Whitmore,2024-02-18T12:27:00,2026-06-19T14:20:00
co_0811,Hastings Community Library,Library,London,2025-01-12,active,Medium,119,101-500,self_serve,Amelia Clarke,2025-01-06T14:56:00,2025-10-30T10:21:00
co_0812,Meadowbrook School South,School,London,2025-06-07,trial,Medium,134,101-500,self_serve,,2025-05-30T16:47:00,2025-06-12T11:22:00
co_0813,Kingfisher Learning Group South,Private Education,London,2024-03-10,active,Medium,218,101-500,partner,George Bennett,2024-03-05T17:44:00,2026-02-28T11:29:00
co_0814,Hillcrest Training South,Training Provider,Scotland,2024-01-28,active,Medium,261,101-500,public_sector_framework,Farah Malik,2024-01-24T13:28:00,2026-02-13T12:19:00
co_0815,Riverside Learning Group Central,Private Education,South East,2024-06-16,trial,Small,46,1-50,inbound,,2024-06-10T17:42:00,2026-06-25T15:53:00
co_0816,Westfield Education Services Trust North,Private Education,South West,2025-07-05,active,SMALL,18,1-50,partner,George Bennett,2025-06-26T16:33:00,2025-10-05T11:39:00
co_0817,Oxford Further Education College Trust South,Further Education,North East,2024-09-07,active,Medium,183,101-500,inbound,Jacob Turner,2024-09-03T13:44:00,2026-05-04T08:52:00
co_0818,Oaklands Training,Private Education,East Midlands,2024-09-30,trial,Small,51,51-100,direct_sales,Imogen Davies,2024-09-30T15:04:00,2026-06-03T13:07:00
co_0819,York University Central,University,South East,2026-03-14,active,Medium,157,101-500,direct_sales,Amelia Clarke,2026-03-04T13:03:00,2026-04-12T13:00:00
co_0820,Harbour Skills Centre Trust,Private Education,West Midlands,2025-05-19,active,Medium,104,101-500,partner,Jacob Turner,2025-05-09T17:33:00,2025-11-24T11:26:00
co_0821,Bristol School Trust Trust,School,London,2025-11-20,active,Small,66,51-100,direct_sales,,2025-11-16T13:10:00,2026-02-22T15:49:00
co_0822,Tudor Learning Trust North Trust,School,East of England,2025-01-07,active,Bespoke,1675,1001+,public_sector_framework,Daniel Hughes,2025-01-03T15:31:00,2026-06-22T13:36:00
co_0823,Oaklands Learning Trust,School,North East,2026-02-02,active,Small,70,51-100,inbound,Farah Malik,2026-01-29T11:18:00,2026-04-30T10:18:00
co_0824,Bridgewater Academy Central,School,South West,2024-09-09,active,Medium,127,101-500,self_serve,George Bennett,2024-09-03T18:21:00,2025-11-05T11:11:00
co_0825,Camden Skills Centre,Private Education,London,2023-12-26,voluntary_churn,Small,52,51-100,direct_sales,Ella Thompson,2023-12-19T13:12:00,2025-06-09T08:54:00
co_0826,Abbey Education Partnership South,Other,Scotland,2024-11-19,past_due,Medium,245,101-500,direct_sales,Amelia Clarke,2024-11-21T13:23:00,2026-06-04T17:34:00
co_0827,Maple College North Trust,School,South West,2025-12-08,active,Small,44,1-50,direct_sales,Jacob Turner,2025-11-30T16:35:00,2025-12-12T17:56:00
co_0828,Harbour School Trust Central,School,London,2023-07-13,trial,Small,97,51-100,self_serve,Hannah Roberts,2023-07-12T17:20:00,2026-02-25T11:57:00
co_0829,Oaklands Grammar School South,School,West Midlands,2025-05-13,trial,Small,38,1-50,partner,Jacob Turner,2025-05-14T14:16:00,2026-05-02T14:42:00
co_0830,Maple College North Trust Central,School,East Midlands,2025-02-08,active,Medium,207,101-500,inbound,Hannah Roberts,2025-02-01T08:57:00,2026-03-16T08:16:00
co_0831,Birmingham Further Education College Trust,Further Education,North West,2023-12-30,trial,Medium,480,101-500,partner,Ben Whitmore,2023-12-31T13:54:00,2025-09-01T13:18:00
co_0832,Beechwood Learning Trust South,School,East of England,2025-10-19,trial,Medium,280,101-500,self_serve,Imogen Davies,2025-10-11T10:02:00,2026-05-15T12:16:00
co_0833,Cotswold College South,School,South East,2024-08-04,voluntary_churn,Medium,123,101-500,partner,Daniel Hughes,2024-07-28T18:31:00,2026-01-02T13:15:00
co_0834,Hillcrest School North North,School,,2023-09-18,active,Small,53,51-100,inbound,Imogen Davies,2023-09-15T11:43:00,2026-03-12T13:32:00
co_0835,Kingfisher College,School,South West,2024-03-25,delinquent_churn,Medium,211,101-500,direct_sales,,2024-03-17T18:47:00,2026-06-21T16:48:00
co_0836,Northbridge Academy Central,School,North West,2024-08-24,active,Small,83,51-100,direct_sales,Ella Thompson,2024-08-18T15:23:00,2026-04-28T15:18:00
co_0837,Swansea Further Education College Central,Further Education,London,2023-09-26,active,Small,62,51-100,inbound,Amelia Clarke,2023-09-16T17:00:00,2026-01-08T12:19:00
co_0838,Hillcrest School Central Central,School,North West,2023-09-25,trial,Small,60,51-100,self_serve,Jacob Turner,2023-09-16T14:56:00,2026-02-16T16:52:00
co_0839,Beechwood School,School,South East,2024-12-24,trial,Small,73,51-100,direct_sales,Imogen Davies,2024-12-25T16:56:00,2026-03-14T14:18:00
co_0840,Lakeside Grammar School Trust North,School,North East,2025-01-26,active,Small,48,1-50,self_serve,,2025-01-22T12:08:00,2026-06-12T09:30:00
co_0841,Rowan School Central,School,Yorkshire and the Humber,2024-08-15,trial,Small,90,51-100,self_serve,,2024-08-13T14:42:00,2025-07-05T17:00:00
co_0842,Edinburgh University Trust South,University,Yorkshire and the Humber,2025-11-10,active,Medium,281,101-500,direct_sales,Farah Malik,2025-11-11T15:20:00,2025-12-25T17:01:00
co_0843,Ashford Learning Group Central,Private Education,London,2024-05-02,active,Small,91,51-100,direct_sales,,2024-05-01T17:30:00,2026-02-06T18:42:00
co_0844,Harbour Learning Trust South Central,School,East of England,2023-10-05,active,Small,52,51-100,direct_sales,Imogen Davies,2023-10-03T15:01:00,2025-12-10T16:29:00
co_0845,Hadley School South Central,School,South East,2025-12-12,active,Small,74,51-100,self_serve,Ella Thompson,2025-12-10T13:37:00,2026-06-26T13:57:00
co_0846,Riverside Learning Trust South,School,South East,2024-04-23,active,Small,100,51-100,partner,Charlotte Evans,2024-04-23T11:35:00,2025-06-19T10:21:00
co_0847,Birmingham Further Education College South South,Further Education,Scotland,2024-12-29,trial,Medium,335,101-500,direct_sales,Ben Whitmore,2024-12-28T17:44:00,2026-06-01T14:30:00
co_0848,Norwich Further Education College North,Further Education,Yorkshire and the Humber,2024-01-03,trial,Medium,306,101-500,self_serve,,2024-01-05T09:45:00,2025-07-16T08:50:00
co_0849,Tudor Academy,School,Yorkshire and the Humber,2025-08-23,trial,Medium,175,101-500,inbound,George Bennett,2025-08-18T13:35:00,2026-05-27T16:46:00
co_0850,Tudor Education Services North,Training Provider,North West,2026-05-02,past_due,Small,33,1-50,direct_sales,,2026-05-01T11:18:00,2026-05-23T15:23:00
co_0851,Westfield Grammar School,School,London,2025-03-12,trial,Small,64,51-100,partner,Hannah Roberts,2025-03-10T18:57:00,2026-04-16T13:44:00
co_0852,Cotswold Academy South Trust,School,London,2025-11-01,trial,Small,71,51-100,public_sector_framework,Amelia Clarke,2025-10-28T17:21:00,2026-06-07T12:48:00
co_0853,Eastgate Skills Centre,Training Provider,South East,2023-10-19,trial,Small,61,51-100,inbound,Daniel Hughes,2023-10-20T12:38:00,2025-12-18T17:23:00
co_0854,Harbour Learning Group South Central,Private Education,East Midlands,2023-12-05,trial,Small,59,51-100,public_sector_framework,Charlotte Evans,2023-11-26T16:39:00,2026-03-06T12:56:00
co_0855,Queensway School Trust,School,East Midlands,2026-06-09,active,Medium,129,101-500,direct_sales,George Bennett,2026-06-08T18:54:00,2026-06-15T10:37:00
co_0856,Summit Training Trust,Private Education,London,2024-03-31,active,Small,80,51-100,inbound,Ben Whitmore,2024-04-02T11:18:00,2026-02-07T16:40:00
co_0857,Cardiff Institute,University,Ireland,2024-03-15,past_due,Medium,193,101-500,self_serve,,2024-03-16T08:12:00,2025-10-31T09:17:00
